0.5826389856217677;4.0873229055269253E-66;1.6423985562488967E-66;4.129394232433819E-66
0.01645866800942508;0.9999018617851028;3.7621293178559866E-66;0.9999999999999991
0.8132536681712363;1.6047092644054264E-5;0.495045520773477;0.9994396262017415
0.3572441850452458;1.211749248594903E-16;1.1758771041928683E-4;0.9999999999999963
0.7392385378199697;1.5861708391281444E-65;0.9999999999999991;0.9999999999999991
0.06592800884177408;0.9998284875461827;1.0173844771181202E-4;0.4957390899788726
0.7530044714598816;0.9989660092438019;4.984074704729177E-5;1.474691924111047E-26
0.8711011848658644;0.5218092364932702;0.5074479136383109;1.4093079766584952E-4
0.40750209345323973;0.9999999999999991;0.9999999999999991;6.299727588298866E-66
0.2567608033257146;-219.99114743388898;-281.94428235022684;-12.141139426613849;69.28705753425051;-308.67368281489735;-12.024884066671072;48.05714532545588;-31.13265047670068;-309.49851682544505
